policy,environment_seed,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,raw_episode_reward,sample_action_fraction,samples_delivered,samples_requested,channel_blocks
Always Sample,3016,0.3858695652173913,0.6141304347826086,19.94584000000022,27.86800081186195,0.019782790348302996,7.6953125,38.0,50.0,193.0,0.9320023148148149,0.35963132799919484,-148.87633333333335,0.6649305555555556,395.0,766.0,371.0
Always Sample,3017,0.3836477987421384,0.6163522012578616,19.645840000000206,27.5129058183247,0.020844445706974628,8.444444444444445,40.0,53.0,190.0,0.9392361111111112,0.3603358665269043,-151.64300000000065,0.6475694444444444,389.0,746.0,357.0
Always Sample,3018,0.4111111111111111,0.5888888888888889,19.14584000000018,27.62835490570601,0.02350617170196034,9.082465277777779,42.0,56.0,185.0,0.9432870370370371,0.3877957818930041,-128.86833333333405,0.640625,379.0,738.0,359.0
Always Sample,3019,0.2893081761006289,0.7106918238993711,19.39584000000019,27.7691952184056,0.0175908872630128,8.776909722222221,41.0,58.0,186.0,0.8888888888888888,0.25716282320055905,-211.99799999999948,0.6388888888888888,384.0,736.0,352.0
Always Sample,3020,0.1958762886597938,0.8041237113402062,18.99584000000017,27.88644548435911,0.011695029847621531,9.327256944444445,43.0,56.0,184.0,0.8246527777777778,0.1615299255441008,-295.08899999999903,0.6345486111111112,376.0,731.0,355.0
Always Sample,3021,0.38427947598253276,0.6157205240174672,19.445840000000196,27.356435250194345,0.019961585621209713,8.54861111111111,41.0,56.0,185.0,0.9270833333333334,0.3562590975254731,-132.84900000000084,0.6440972222222222,385.0,742.0,357.0
Always Sample,3022,0.3492063492063492,0.6507936507936508,19.645840000000206,27.392636233701687,0.016407202234690624,7.996527777777778,39.0,52.0,191.0,0.9305555555555556,0.3249559082892416,-177.83700000000067,0.6536458333333334,389.0,753.0,364.0
Always Sample,3023,0.25096525096525096,0.7490347490347491,19.5958400000002,27.617549127455494,0.016900783604627444,8.026909722222221,39.0,51.0,186.0,0.8365162037037037,0.209936498998999,-268.657333333334,0.6467013888888888,388.0,745.0,357.0
Always Sample,3024,0.36678200692041524,0.6332179930795847,19.19584000000018,27.71187623849027,0.020505225850317957,9.3359375,43.0,60.0,183.0,0.890625,0.3266652249134948,-147.5790000000009,0.6302083333333334,380.0,726.0,346.0
Always Sample,3025,0.38461538461538464,0.6153846153846154,19.245840000000186,27.62663751191855,0.016800698843572902,9.065972222222221,42.0,61.0,182.0,0.8923611111111112,0.343215811965812,-143.69399999999945,0.6380208333333334,381.0,735.0,354.0
Always Sample,3026,0.45774647887323944,0.5422535211267605,19.345840000000187,27.844778964859096,0.019528944134264578,9.239583333333334,42.450000000000045,61.0,176.0,0.9652777777777778,0.4418525039123631,-95.67200000000042,0.6319444444444444,383.0,728.0,345.0
Always Sample,3027,0.36363636363636365,0.6363636363636364,19.245840000000186,27.499076027649426,0.02147659667847379,9.133680555555555,42.0,57.0,186.0,0.9097222222222222,0.33080808080808083,-156.5820000000006,0.6276041666666666,381.0,723.0,342.0
Always Sample,3028,0.2807017543859649,0.7192982456140351,19.39584000000019,27.63507648640927,0.02076156226889035,8.871527777777779,41.450000000000045,58.0,182.0,0.84375,0.23684210526315788,-238.59899999999928,0.6388888888888888,384.0,736.0,352.0
Always Sample,3029,0.3310810810810811,0.6689189189189189,19.245840000000186,27.497347482787532,0.019975368175755563,8.902777777777779,42.0,56.0,187.0,0.8819444444444444,0.29199512012012013,-184.24400000000082,0.6397569444444444,381.0,737.0,356.0
Always Sample,3030,0.2857142857142857,0.7142857142857143,19.4958400000002,27.869642024952892,0.020240627571964688,8.86111111111111,41.450000000000045,59.0,189.0,0.8715277777777778,0.2490079365079365,-225.38199999999915,0.6458333333333334,386.0,744.0,358.0
Always Sleep,3001,0.0,1.0,0.1958400000000021,27.62894994555471,0.9875899999999997,144.5,274.0,288.0,0.0,0.6597222222222222,0.0,-370.49999999999795,0.0,0.0,0.0,0.0
Always Sleep,3002,0.0,1.0,0.1958400000000021,27.861430036513966,0.9875899999999997,144.5,274.0,288.0,0.0,0.4826388888888889,0.0,-583.4999999999993,0.0,0.0,0.0,0.0
Always Sleep,3003,0.0,1.0,0.1958400000000021,27.548637494574557,0.9875899999999997,144.5,274.0,288.0,0.0,0.6458333333333334,0.0,-407.9999999999979,0.0,0.0,0.0,0.0
Always Sleep,3004,0.0,1.0,0.1958400000000021,27.924650112487644,0.9875899999999997,144.5,274.0,288.0,0.0,0.6770833333333334,0.0,-352.49999999999784,0.0,0.0,0.0,0.0
Always Sleep,3005,0.0,1.0,0.1958400000000021,28.08026909765794,0.9875899999999997,144.5,274.0,288.0,0.0,0.6840277777777778,0.0,-353.9999999999988,0.0,0.0,0.0,0.0
Always Sleep,3006,0.0,1.0,0.1958400000000021,27.970602109231812,0.9875899999999997,144.5,274.0,288.0,0.0,0.7291666666666666,0.0,-289.4999999999982,0.0,0.0,0.0,0.0
Always Sleep,3007,0.0,1.0,0.1958400000000021,27.72584938019354,0.9875899999999997,144.5,274.0,288.0,0.0,0.6909722222222222,0.0,-353.9999999999977,0.0,0.0,0.0,0.0
Always Sleep,3008,0.0,1.0,0.1958400000000021,27.678808363663382,0.9875899999999997,144.5,274.0,288.0,0.0,0.6944444444444444,0.0,-376.49999999999767,0.0,0.0,0.0,0.0
Always Sleep,3009,0.0,1.0,0.1958400000000021,27.35706781838024,0.9875899999999997,144.5,274.0,288.0,0.0,0.6493055555555556,0.0,-376.49999999999795,0.0,0.0,0.0,0.0
Always Sleep,3010,0.0,1.0,0.1958400000000021,27.819657651968942,0.9875899999999997,144.5,274.0,288.0,0.0,0.6979166666666666,0.0,-347.99999999999807,0.0,0.0,0.0,0.0
Always Sleep,3011,0.0,1.0,0.1958400000000021,27.82161901589394,0.9875899999999997,144.5,274.0,288.0,0.0,0.7430555555555556,0.0,-313.4999999999981,0.0,0.0,0.0,0.0
Always Sleep,3012,0.0,1.0,0.1958400000000021,27.90835789481917,0.9875899999999997,144.5,274.0,288.0,0.0,0.7534722222222222,0.0,-313.4999999999987,0.0,0.0,0.0,0.0
Always Sleep,3013,0.0,1.0,0.1958400000000021,27.60629658153886,0.9875899999999997,144.5,274.0,288.0,0.0,0.7013888888888888,0.0,-358.4999999999976,0.0,0.0,0.0,0.0
Always Sleep,3014,0.0,1.0,0.1958400000000021,27.965147343052877,0.9875899999999997,144.5,274.0,288.0,0.0,0.7256944444444444,0.0,-343.4999999999978,0.0,0.0,0.0,0.0
Always Sleep,3015,0.0,1.0,0.1958400000000021,28.124213368859103,0.9875899999999997,144.5,274.0,288.0,0.0,0.6041666666666666,0.0,-460.49999999999756,0.0,0.0,0.0,0.0
