policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction
Extended QMIX Replica Mean,102.0,4012,volatile,coordinated,155.68366666666674,0.5795918367346938,0.42040816326530617,11.795839999999988,27.82685117867002,0.022311612646530265,6.431423611111111,24.0,55.0,58.0,0.9476273148148149,0.5492370559334845,232,264,0,32,888,264,0.22916666666666666
Extended QMIX Replica Mean,102.0,4013,volatile,coordinated,146.92166666666662,0.5647058823529412,0.43529411764705883,12.345840000000056,28.122270025238173,0.2914908921391116,5.727430555555555,22.0,43.0,65.0,0.9241898148148147,0.5218954248366012,243,287,0,44,865,287,0.24913194444444445
Extended QMIX Replica Mean,102.0,4014,volatile,coordinated,158.337,0.6132075471698113,0.3867924528301887,12.44584000000004,28.012161026946465,0.06241188825567216,4.381076388888889,15.0,31.0,57.0,0.9644097222222222,0.5913833202306079,245,299,0,54,853,299,0.2595486111111111
Extended QMIX Replica Mean,102.0,4015,volatile,coordinated,149.6250000000001,0.6298342541436464,0.37016574585635365,10.495839999999994,27.735788359725397,0.23450795347632455,5.736111111111111,20.0,36.0,43.0,0.9722222222222222,0.6123388581952117,206,238,0,32,914,238,0.2065972222222222
Extended QMIX Replica Mean,102.0,4016,volatile,coordinated,195.26366666666664,0.6956521739130435,0.30434782608695654,11.845840000000019,27.811793573297116,0.14831853143464205,4.784722222222222,17.0,36.0,52.0,0.984085648148148,0.6845813204508856,233,267,0,34,885,267,0.23177083333333334
Extended QMIX Replica Mean,102.0,4017,volatile,coordinated,160.20433333333324,0.5482758620689655,0.4517241379310345,12.645840000000023,27.751035911917704,0.009491200157440587,5.672743055555555,22.0,44.0,59.0,0.9108796296296295,0.4994133141762451,249,297,0,48,855,297,0.2578125
Extended QMIX Replica Mean,102.0,4018,volatile,coordinated,170.77799999999993,0.6368159203980099,0.36318407960199006,12.545840000000078,27.65247589117337,0.20478646975507162,4.004340277777778,14.0,22.0,54.0,0.9748263888888888,0.6207849640685461,247,289,0,42,863,289,0.2508680555555556
Extended QMIX Replica Mean,102.0,4019,volatile,coordinated,149.51600000000008,0.6205128205128205,0.37948717948717947,11.195839999999993,27.700629043753718,0.13843987743952224,5.701388888888889,21.450000000000045,50.0,55.0,0.9557291666666666,0.5930422008547008,220,247,0,27,905,247,0.2144097222222222
Extended QMIX Replica Mean,102.0,4020,volatile,coordinated,91.61999999999996,0.6491228070175439,0.3508771929824561,9.995839999999994,27.73632850234253,0.3257683733565472,4.689236111111111,16.0,27.0,39.0,0.9930555555555556,0.6446150097465887,196,225,0,29,927,225,0.1953125
Extended QMIX Replica Mean,102.0,4021,volatile,coordinated,131.84466666666663,0.6032608695652174,0.3967391304347826,11.445839999999983,27.287373113363994,0.01654131423730959,5.169270833333333,18.0,42.0,48.0,0.9606481481481483,0.5795214371980677,225,254,0,29,898,254,0.2204861111111111
Extended QMIX Replica Mean,102.0,4022,volatile,coordinated,128.97999999999993,0.6510067114093959,0.3489932885906041,10.44583999999997,27.391169269712847,0.2597307021668693,4.875868055555555,16.0,29.0,41.0,0.9904513888888888,0.6447905014914243,205,242,0,37,910,242,0.21006944444444445
Extended QMIX Replica Mean,102.0,4023,volatile,coordinated,144.35366666666673,0.573170731707317,0.426829268292683,12.695840000000024,27.94331304583656,0.012212763587014492,4.522569444444445,17.0,33.0,65.0,0.9354745370370369,0.536186624887082,250,289,0,39,863,289,0.2508680555555556
Extended QMIX Replica Mean,102.0,4024,volatile,coordinated,173.9089999999999,0.5678571428571428,0.43214285714285716,13.595840000000056,28.058922447637293,0.011405551733324526,3.7256944444444446,12.0,24.0,66.0,0.9296875,0.5279296875,268,321,0,53,831,321,0.2786458333333333
Extended QMIX Replica Mean,102.0,4025,volatile,coordinated,111.72899999999996,0.6326530612244898,0.36734693877551017,10.945839999999997,27.925294870483416,0.17605708615051446,4.938368055555555,16.0,41.0,52.0,0.9756944444444444,0.6172760770975056,215,246,0,31,906,246,0.21354166666666666
Extended QMIX Replica Mean,102.0,4026,volatile,coordinated,130.4049999999999,0.6033519553072626,0.3966480446927374,10.94583999999995,27.87612599124531,0.15248196254950808,4.210069444444445,13.0,21.0,45.0,0.9817708333333334,0.5923533519553074,215,255,0,40,897,255,0.22135416666666666
Extended QMIX Replica Mean,102.0,4027,volatile,coordinated,179.0306666666666,0.6188340807174888,0.3811659192825112,13.195840000000079,27.66488724362317,0.1197850889623582,3.5520833333333335,11.0,22.0,61.0,0.9563078703703702,0.5917959018435475,260,303,0,43,849,303,0.2630208333333333
Extended QMIX Replica Mean,102.0,4028,volatile,coordinated,161.17633333333325,0.6055045871559633,0.39449541284403666,12.195840000000036,27.786452388006353,0.072655412260669,4.030381944444445,13.0,23.0,52.0,0.9742476851851851,0.5899114424057085,240,278,0,38,874,278,0.24131944444444445
Extended QMIX Replica Mean,102.0,4029,volatile,coordinated,185.5523333333334,0.5992217898832685,0.40077821011673154,11.745840000000085,27.266769643120483,0.2960628224933202,6.782118055555555,29.0,51.0,64.0,0.9542824074074073,0.571826812220781,231,280,0,49,872,280,0.24305555555555555
Extended QMIX Replica Mean,102.0,4030,volatile,coordinated,220.8363333333333,0.6245487364620939,0.37545126353790614,13.095840000000067,27.864357971650957,0.1279152730356185,4.347222222222222,16.450000000000045,38.0,70.0,0.9603587962962963,0.5997908727771092,258,308,0,50,844,308,0.2673611111111111
Extended QMIX Replica Mean,103.0,4001,volatile,coordinated,100.89799999999998,0.5330396475770925,0.46696035242290745,11.24583999999995,27.40849217874173,0.04379706234344421,6.245659722222222,24.0,39.0,52.0,0.9383680555555556,0.5001873776309349,221,262,0,41,890,262,0.22743055555555555
Extended QMIX Replica Mean,103.0,4002,volatile,coordinated,116.17966666666672,0.5506607929515418,0.4493392070484582,11.795839999999986,27.44274949619137,0.024169739514754086,4.795138888888889,16.0,28.0,57.0,0.9398148148148149,0.5175191711535324,232,255,0,23,897,255,0.22135416666666666
Extended QMIX Replica Mean,103.0,4003,volatile,coordinated,174.81500000000008,0.6544502617801047,0.3455497382198953,12.19584000000011,27.701680023876925,0.3482847174889121,3.900173611111111,12.0,21.0,54.0,0.9774305555555556,0.6396796829552065,240,282,0,42,870,282,0.24479166666666666
Extended QMIX Replica Mean,103.0,4004,volatile,coordinated,187.5736666666666,0.5984555984555985,0.4015444015444015,11.995840000000031,27.55309140987686,0.11271739215700435,6.085069444444445,24.450000000000045,53.0,61.0,0.9424189814814814,0.5639959155584156,236,274,0,38,878,274,0.2378472222222222
Extended QMIX Replica Mean,103.0,4005,volatile,coordinated,123.317,0.6369426751592356,0.36305732484076436,10.445839999999992,27.709958421476138,0.3289780692987885,5.643229166666667,18.0,41.0,54.0,0.9791666666666666,0.6236730360934182,205,237,0,32,915,237,0.20572916666666666
Extended QMIX Replica Mean,103.0,4006,volatile,coordinated,136.511,0.6010362694300518,0.39896373056994816,11.245839999999996,27.57986529670918,0.18566968530878009,6.035590277777778,23.0,38.0,47.0,0.9583333333333334,0.5759930915371331,221,256,0,35,896,256,0.2222222222222222
Extended QMIX Replica Mean,103.0,4007,volatile,coordinated,170.9436666666667,0.6595744680851063,0.34042553191489366,10.64584000000001,27.562579455199096,0.3625474310203452,6.546006944444445,24.0,52.0,49.0,0.9936342592592593,0.6553757880220646,209,252,0,43,900,252,0.21875
Extended QMIX Replica Mean,103.0,4008,volatile,coordinated,167.14600000000004,0.634020618556701,0.365979381443299,12.245840000000046,27.677857988834862,0.08670698807953997,3.904513888888889,13.0,23.0,47.0,0.96875,0.6142074742268041,241,274,0,33,878,274,0.2378472222222222
Extended QMIX Replica Mean,103.0,4009,volatile,coordinated,135.90066666666658,0.576036866359447,0.42396313364055305,11.345839999999967,27.82815902881104,0.14238665408010692,5.722222222222222,21.0,39.0,48.0,0.9641203703703702,0.5553688769414574,223,262,0,39,890,262,0.22743055555555555
Extended QMIX Replica Mean,103.0,4010,volatile,coordinated,105.0253333333333,0.5463414634146342,0.4536585365853658,10.84583999999998,27.718906476623278,0.17630755243520574,6.885416666666667,24.0,64.0,42.0,0.9403935185185186,0.5137759710930443,213,245,0,32,907,245,0.2126736111111111
Extended QMIX Replica Mean,103.0,4011,volatile,coordinated,236.0086666666665,0.6472868217054264,0.3527131782945736,13.445840000000082,27.977555618374083,0.2262210974104928,4.230034722222222,15.0,39.0,60.0,0.9814814814814815,0.6353000287108815,265,313,0,48,839,313,0.2717013888888889
Extended QMIX Replica Mean,103.0,4012,volatile,coordinated,153.98766666666663,0.5755102040816327,0.42448979591836733,11.59583999999998,27.82685117867002,0.017884181049750827,6.598958333333333,25.0,55.0,55.0,0.9476273148148149,0.5453691893424036,228,259,0,31,893,259,0.2248263888888889
Extended QMIX Replica Mean,103.0,4013,volatile,coordinated,139.87033333333332,0.5568627450980392,0.44313725490196076,12.045840000000045,28.122270025238173,0.2939242902890806,6.133680555555555,24.0,49.0,64.0,0.9204282407407407,0.5125521968046478,237,277,0,40,875,277,0.2404513888888889
Extended QMIX Replica Mean,103.0,4014,volatile,coordinated,162.566,0.6179245283018868,0.3820754716981132,12.44584000000004,28.012161026946465,0.06241188825567216,4.355902777777778,15.0,31.0,56.0,0.9644097222222222,0.5959324226939203,245,297,0,52,855,297,0.2578125
Extended QMIX Replica Mean,103.0,4015,volatile,coordinated,149.10033333333342,0.6298342541436464,0.37016574585635365,10.445839999999983,27.735788359725397,0.22200795347632457,5.699652777777778,20.0,36.0,43.0,0.9699074074074073,0.6108809085328422,205,237,0,32,915,237,0.20572916666666666
Extended QMIX Replica Mean,103.0,4016,volatile,coordinated,196.24766666666662,0.6956521739130435,0.30434782608695654,11.695840000000013,27.811793573297116,0.13581853143464206,5.059027777777778,18.0,36.0,50.0,0.984085648148148,0.6845813204508856,230,264,0,34,888,264,0.22916666666666666
